length,cache size,datatype,red. length,neigh. num,train score,test score
1000,10485760,['size' 'time'],10,2,1.0,0.3357142857142857
1000,10485760,['size' 'time'],10,3,0.9966666666666667,0.4642857142857143
1000,10485760,['size' 'time'],10,4,0.9966666666666667,0.4185714285714286
1000,10485760,['size' 'time'],10,5,0.99,0.4928571428571429
1000,10485760,['size' 'time'],10,6,0.9933333333333333,0.43
1000,10485760,['size' 'time'],10,7,0.9866666666666667,0.4357142857142857
1000,10485760,['size' 'time'],10,8,0.9833333333333333,0.39571428571428574
1000,10485760,['size' 'time'],10,9,0.9833333333333333,0.43714285714285717
1000,10485760,['size' 'time'],10,10,0.9733333333333334,0.4585714285714286
1000,33554432,['size' 'time'],10,1,1.0,0.2642857142857143
1000,33554432,['size' 'time'],10,2,1.0,0.2671428571428571
1000,33554432,['size' 'time'],10,3,0.9966666666666667,0.33
1000,33554432,['size' 'time'],10,4,0.9966666666666667,0.2885714285714286
1000,33554432,['size' 'time'],10,5,0.9933333333333333,0.46714285714285714
1000,33554432,['size' 'time'],10,6,0.9933333333333333,0.4757142857142857
1000,33554432,['size' 'time'],10,7,0.9933333333333333,0.48714285714285716
1000,33554432,['size' 'time'],10,8,0.9933333333333333,0.48714285714285716
1000,33554432,['size' 'time'],10,9,0.99,0.4928571428571429
1000,33554432,['size' 'time'],10,10,0.99,0.4957142857142857
1000,67108864,['size' 'time'],10,1,1.0,0.32571428571428573
1000,67108864,['size' 'time'],10,2,1.0,0.3385714285714286
1000,67108864,['size' 'time'],10,3,0.9966666666666667,0.42428571428571427
1000,67108864,['size' 'time'],10,4,0.9966666666666667,0.37857142857142856
1000,67108864,['size' 'time'],10,5,0.9866666666666667,0.42714285714285716
1000,67108864,['size' 'time'],10,6,0.99,0.3842857142857143
1000,67108864,['size' 'time'],10,7,0.9933333333333333,0.4228571428571429
1000,67108864,['size' 'time'],10,8,0.9866666666666667,0.4714285714285714
1000,67108864,['size' 'time'],10,9,0.9866666666666667,0.47285714285714286
1000,67108864,['size' 'time'],10,10,0.9866666666666667,0.4828571428571429
1000,134217728,['size' 'time'],10,1,1.0,0.32142857142857145
1000,134217728,['size' 'time'],10,2,1.0,0.31
1000,134217728,['size' 'time'],10,3,1.0,0.32
1000,134217728,['size' 'time'],10,4,0.9966666666666667,0.32142857142857145
1000,134217728,['size' 'time'],10,5,1.0,0.33
1000,134217728,['size' 'time'],10,6,0.9966666666666667,0.32571428571428573
1000,134217728,['size' 'time'],10,7,1.0,0.3442857142857143
1000,134217728,['size' 'time'],10,8,0.9933333333333333,0.32
1000,134217728,['size' 'time'],10,9,0.9933333333333333,0.3514285714285714
1000,134217728,['size' 'time'],10,10,0.9933333333333333,0.3442857142857143
1000,268435456,['size' 'time'],10,1,1.0,0.5685714285714286
1000,268435456,['size' 'time'],10,2,1.0,0.5942857142857143
1000,268435456,['size' 'time'],10,3,1.0,0.5557142857142857
1000,268435456,['size' 'time'],10,4,1.0,0.5714285714285714
1000,268435456,['size' 'time'],10,5,1.0,0.5671428571428572
1000,268435456,['size' 'time'],10,6,1.0,0.59
1000,268435456,['size' 'time'],10,7,1.0,0.5885714285714285
1000,268435456,['size' 'time'],10,8,0.9866666666666667,0.7
1000,268435456,['size' 'time'],10,9,0.9866666666666667,0.7
1000,268435456,['size' 'time'],10,10,0.9866666666666667,0.7014285714285714
1000,10485760,['size'],10,1,1.0,0.2885714285714286
1000,10485760,['size'],10,2,1.0,0.29
1000,10485760,['size'],10,3,1.0,0.38285714285714284
1000,10485760,['size'],10,4,0.9966666666666667,0.3314285714285714
1000,10485760,['size'],10,5,0.9933333333333333,0.46
1000,10485760,['size'],10,6,0.99,0.36428571428571427
1000,10485760,['size'],10,7,0.9933333333333333,0.38857142857142857
1000,10485760,['size'],10,8,0.9933333333333333,0.34285714285714286
1000,10485760,['size'],10,9,0.9866666666666667,0.4585714285714286
1000,10485760,['size'],10,10,0.9833333333333333,0.40285714285714286
1000,33554432,['size'],10,1,1.0,0.25142857142857145
1000,33554432,['size'],10,2,1.0,0.2571428571428571
1000,33554432,['size'],10,3,0.9966666666666667,0.30142857142857143
1000,33554432,['size'],10,4,0.9966666666666667,0.28285714285714286
1000,33554432,['size'],10,5,0.9933333333333333,0.46
1000,33554432,['size'],10,6,0.9933333333333333,0.4585714285714286
1000,33554432,['size'],10,7,0.9933333333333333,0.49142857142857144
1000,33554432,['size'],10,8,0.9933333333333333,0.48428571428571426
1000,33554432,['size'],10,9,0.9933333333333333,0.4757142857142857
1000,33554432,['size'],10,10,0.9933333333333333,0.4742857142857143
1000,67108864,['size'],10,1,1.0,0.25857142857142856
1000,67108864,['size'],10,2,0.9933333333333333,0.27285714285714285
1000,67108864,['size'],10,3,0.9933333333333333,0.35428571428571426
1000,67108864,['size'],10,4,0.9966666666666667,0.30857142857142855
1000,67108864,['size'],10,5,0.99,0.35428571428571426
1000,67108864,['size'],10,6,0.99,0.29285714285714287
1000,67108864,['size'],10,7,0.9833333333333333,0.35714285714285715
1000,67108864,['size'],10,8,0.9833333333333333,0.3414285714285714
1000,67108864,['size'],10,9,0.9766666666666667,0.3585714285714286
1000,67108864,['size'],10,10,0.9766666666666667,0.36428571428571427
1000,134217728,['size'],10,1,1.0,0.3657142857142857
1000,134217728,['size'],10,2,1.0,0.36
1000,134217728,['size'],10,3,1.0,0.38142857142857145
1000,134217728,['size'],10,4,1.0,0.37714285714285717
1000,134217728,['size'],10,5,1.0,0.39285714285714285
1000,134217728,['size'],10,6,1.0,0.37
1000,134217728,['size'],10,7,1.0,0.4014285714285714
1000,134217728,['size'],10,8,1.0,0.38142857142857145
1000,134217728,['size'],10,9,0.9933333333333333,0.4042857142857143
1000,134217728,['size'],10,10,0.9966666666666667,0.39714285714285713
1000,268435456,['size'],10,1,1.0,0.5057142857142857
1000,268435456,['size'],10,2,1.0,0.53
1000,268435456,['size'],10,3,1.0,0.47
1000,268435456,['size'],10,4,1.0,0.4785714285714286
1000,268435456,['size'],10,5,1.0,0.47285714285714286
1000,268435456,['size'],10,6,1.0,0.49
1000,268435456,['size'],10,7,1.0,0.4757142857142857
1000,268435456,['size'],10,8,0.9966666666666667,0.66
1000,268435456,['size'],10,9,0.99,0.6614285714285715
1000,268435456,['size'],10,10,0.99,0.6614285714285715
10000,10485760,['size' 'time'],10,1,1.0,0.4942857142857143
10000,10485760,['size' 'time'],10,2,0.9866666666666667,0.5342857142857143
10000,10485760,['size' 'time'],10,3,0.98,0.5371428571428571
10000,10485760,['size' 'time'],10,4,0.98,0.5485714285714286
10000,10485760,['size' 'time'],10,5,0.98,0.5485714285714286
10000,10485760,['size' 'time'],10,6,0.97,0.5528571428571428
10000,10485760,['size' 'time'],10,7,0.9633333333333334,0.5528571428571428
10000,10485760,['size' 'time'],10,8,0.9433333333333334,0.5642857142857143
10000,10485760,['size' 'time'],10,9,0.9533333333333334,0.5657142857142857
10000,10485760,['size' 'time'],10,10,0.94,0.5771428571428572
10000,33554432,['size' 'time'],10,1,1.0,0.5342857142857143
10000,33554432,['size' 'time'],10,2,0.9866666666666667,0.52
10000,33554432,['size' 'time'],10,3,0.98,0.5428571428571428
10000,33554432,['size' 'time'],10,4,0.97,0.5557142857142857
10000,33554432,['size' 'time'],10,5,0.94,0.5814285714285714
10000,33554432,['size' 'time'],10,6,0.9433333333333334,0.58
10000,33554432,['size' 'time'],10,7,0.9166666666666666,0.6085714285714285
10000,33554432,['size' 'time'],10,8,0.9133333333333333,0.6185714285714285
10000,33554432,['size' 'time'],10,9,0.8933333333333333,0.6471428571428571
10000,33554432,['size' 'time'],10,10,0.8933333333333333,0.6614285714285715
10000,67108864,['size' 'time'],10,1,1.0,0.49857142857142855
10000,67108864,['size' 'time'],10,2,0.99,0.4657142857142857
10000,67108864,['size' 'time'],10,3,0.9866666666666667,0.4614285714285714
10000,67108864,['size' 'time'],10,4,0.96,0.4657142857142857
10000,67108864,['size' 'time'],10,5,0.96,0.4642857142857143
10000,67108864,['size' 'time'],10,6,0.95,0.46714285714285714
10000,67108864,['size' 'time'],10,7,0.9466666666666667,0.4714285714285714
10000,67108864,['size' 'time'],10,8,0.9066666666666666,0.4742857142857143
10000,67108864,['size' 'time'],10,9,0.9033333333333333,0.4757142857142857
10000,67108864,['size' 'time'],10,10,0.8833333333333333,0.48714285714285716
10000,134217728,['size' 'time'],10,1,1.0,0.36428571428571427
10000,134217728,['size' 'time'],10,2,0.9866666666666667,0.37285714285714283
10000,134217728,['size' 'time'],10,3,0.9766666666666667,0.3557142857142857
10000,134217728,['size' 'time'],10,4,0.9633333333333334,0.37285714285714283
10000,134217728,['size' 'time'],10,5,0.9566666666666667,0.37
10000,134217728,['size' 'time'],10,6,0.95,0.37142857142857144
10000,134217728,['size' 'time'],10,7,0.9466666666666667,0.38
10000,134217728,['size' 'time'],10,8,0.93,0.38285714285714284
10000,134217728,['size' 'time'],10,9,0.9266666666666666,0.37714285714285717
10000,134217728,['size' 'time'],10,10,0.9133333333333333,0.37857142857142856
10000,268435456,['size' 'time'],10,1,1.0,0.39
10000,268435456,['size' 'time'],10,2,0.9866666666666667,0.39285714285714285
10000,268435456,['size' 'time'],10,3,0.9866666666666667,0.37142857142857144
10000,268435456,['size' 'time'],10,4,0.9666666666666667,0.38285714285714284
10000,268435456,['size' 'time'],10,5,0.9566666666666667,0.37142857142857144
10000,268435456,['size' 'time'],10,6,0.9366666666666666,0.38571428571428573
10000,268435456,['size' 'time'],10,7,0.9366666666666666,0.37285714285714283
10000,268435456,['size' 'time'],10,8,0.93,0.39714285714285713
10000,268435456,['size' 'time'],10,9,0.9333333333333333,0.3871428571428571
10000,268435456,['size' 'time'],10,10,0.9166666666666666,0.39571428571428574
10000,10485760,['size'],10,1,1.0,0.4957142857142857
10000,10485760,['size'],10,2,0.99,0.5114285714285715
10000,10485760,['size'],10,3,0.9833333333333333,0.5185714285714286
10000,10485760,['size'],10,4,0.9833333333333333,0.5157142857142857
10000,10485760,['size'],10,5,0.9833333333333333,0.5271428571428571
10000,10485760,['size'],10,6,0.9766666666666667,0.5242857142857142
10000,10485760,['size'],10,7,0.97,0.5357142857142857
10000,10485760,['size'],10,8,0.96,0.5371428571428571
10000,10485760,['size'],10,9,0.96,0.5542857142857143
10000,10485760,['size'],10,10,0.95,0.5728571428571428
10000,33554432,['size'],10,1,1.0,0.5571428571428572
10000,33554432,['size'],10,2,0.99,0.5528571428571428
10000,33554432,['size'],10,3,0.99,0.5528571428571428
10000,33554432,['size'],10,4,0.9666666666666667,0.56
10000,33554432,['size'],10,5,0.9566666666666667,0.5785714285714286
10000,33554432,['size'],10,6,0.9566666666666667,0.5728571428571428
10000,33554432,['size'],10,7,0.9466666666666667,0.5957142857142858
10000,33554432,['size'],10,8,0.9433333333333334,0.6057142857142858
10000,33554432,['size'],10,9,0.9466666666666667,0.62
10000,33554432,['size'],10,10,0.94,0.6242857142857143
10000,67108864,['size'],10,1,1.0,0.4714285714285714
10000,67108864,['size'],10,2,0.9933333333333333,0.4542857142857143
10000,67108864,['size'],10,3,0.9866666666666667,0.43714285714285717
10000,67108864,['size'],10,4,0.9666666666666667,0.4357142857142857
10000,67108864,['size'],10,5,0.97,0.43142857142857144
10000,67108864,['size'],10,6,0.9666666666666667,0.42857142857142855
10000,67108864,['size'],10,7,0.9566666666666667,0.4328571428571429
10000,67108864,['size'],10,8,0.9466666666666667,0.4228571428571429
10000,67108864,['size'],10,9,0.9466666666666667,0.4228571428571429
10000,67108864,['size'],10,10,0.94,0.43857142857142856
10000,134217728,['size'],10,1,1.0,0.38142857142857145
10000,134217728,['size'],10,2,0.9966666666666667,0.39285714285714285
10000,134217728,['size'],10,3,0.99,0.36142857142857143
10000,134217728,['size'],10,4,0.9833333333333333,0.37857142857142856
10000,134217728,['size'],10,5,0.98,0.3657142857142857
10000,134217728,['size'],10,6,0.9766666666666667,0.37714285714285717
10000,134217728,['size'],10,7,0.9766666666666667,0.3742857142857143
10000,134217728,['size'],10,8,0.9666666666666667,0.38571428571428573
10000,134217728,['size'],10,9,0.97,0.38
10000,134217728,['size'],10,10,0.9633333333333334,0.38857142857142857
10000,268435456,['size'],10,1,1.0,0.38
10000,268435456,['size'],10,2,0.9866666666666667,0.4042857142857143
10000,268435456,['size'],10,3,0.9866666666666667,0.3757142857142857
10000,268435456,['size'],10,4,0.9666666666666667,0.38857142857142857
10000,268435456,['size'],10,5,0.9633333333333334,0.38571428571428573
10000,268435456,['size'],10,6,0.9433333333333334,0.4
10000,268435456,['size'],10,7,0.9366666666666666,0.39
10000,268435456,['size'],10,8,0.9266666666666666,0.39571428571428574
10000,268435456,['size'],10,9,0.92,0.38571428571428573
10000,268435456,['size'],10,10,0.91,0.3914285714285714
100000,10485760,['size' 'time'],10,1,1.0,0.5471428571428572
100000,10485760,['size' 'time'],10,2,0.97,0.51
100000,10485760,['size' 'time'],10,3,0.98,0.5542857142857143
100000,10485760,['size' 'time'],10,4,0.96,0.5442857142857143
100000,10485760,['size' 'time'],10,5,0.9366666666666666,0.5985714285714285
100000,10485760,['size' 'time'],10,6,0.9433333333333334,0.6042857142857143
100000,10485760,['size' 'time'],10,7,0.92,0.6514285714285715
100000,10485760,['size' 'time'],10,8,0.91,0.6371428571428571
100000,10485760,['size' 'time'],10,9,0.8933333333333333,0.6614285714285715
100000,10485760,['size' 'time'],10,10,0.89,0.6785714285714286
100000,33554432,['size' 'time'],10,1,1.0,0.7071428571428572
100000,33554432,['size' 'time'],10,2,0.9766666666666667,0.8142857142857143
100000,33554432,['size' 'time'],10,3,0.96,0.8557142857142858
100000,33554432,['size' 'time'],10,4,0.9566666666666667,0.8885714285714286
100000,33554432,['size' 'time'],10,5,0.94,0.9085714285714286
100000,33554432,['size' 'time'],10,6,0.94,0.9114285714285715
100000,33554432,['size' 'time'],10,7,0.94,0.9171428571428571
100000,33554432,['size' 'time'],10,8,0.94,0.9171428571428571
100000,33554432,['size' 'time'],10,9,0.94,0.92
100000,33554432,['size' 'time'],10,10,0.94,0.92
100000,67108864,['size' 'time'],10,1,1.0,0.7657142857142857
100000,67108864,['size' 'time'],10,2,0.97,0.74
100000,67108864,['size' 'time'],10,3,0.9433333333333334,0.7985714285714286
100000,67108864,['size' 'time'],10,4,0.94,0.7885714285714286
100000,67108864,['size' 'time'],10,5,0.9233333333333333,0.8242857142857143
100000,67108864,['size' 'time'],10,6,0.9166666666666666,0.8257142857142857
100000,67108864,['size' 'time'],10,7,0.9033333333333333,0.8457142857142858
100000,67108864,['size' 'time'],10,8,0.8933333333333333,0.8457142857142858
100000,67108864,['size' 'time'],10,9,0.8833333333333333,0.8585714285714285
100000,67108864,['size' 'time'],10,10,0.88,0.8557142857142858
100000,134217728,['size' 'time'],10,1,1.0,0.59
100000,134217728,['size' 'time'],10,2,0.9033333333333333,0.56
100000,134217728,['size' 'time'],10,3,0.9133333333333333,0.6057142857142858
100000,134217728,['size' 'time'],10,4,0.86,0.5828571428571429
100000,134217728,['size' 'time'],10,5,0.8733333333333333,0.6057142857142858
100000,134217728,['size' 'time'],10,6,0.8433333333333334,0.5828571428571429
100000,134217728,['size' 'time'],10,7,0.8533333333333334,0.5928571428571429
100000,134217728,['size' 'time'],10,8,0.82,0.58
100000,134217728,['size' 'time'],10,9,0.8166666666666667,0.5985714285714285
100000,134217728,['size' 'time'],10,10,0.8033333333333333,0.5885714285714285
100000,268435456,['size' 'time'],10,1,1.0,0.51
100000,268435456,['size' 'time'],10,2,0.9666666666666667,0.51
100000,268435456,['size' 'time'],10,3,0.9033333333333333,0.4957142857142857
100000,268435456,['size' 'time'],10,4,0.8933333333333333,0.4928571428571429
100000,268435456,['size' 'time'],10,5,0.8566666666666667,0.4957142857142857
100000,268435456,['size' 'time'],10,6,0.8333333333333334,0.4942857142857143
100000,268435456,['size' 'time'],10,7,0.7966666666666666,0.47285714285714286
100000,268435456,['size' 'time'],10,8,0.8033333333333333,0.4828571428571429
100000,268435456,['size' 'time'],10,9,0.77,0.48142857142857143
100000,268435456,['size' 'time'],10,10,0.7766666666666666,0.48857142857142855
100000,10485760,['size'],10,1,1.0,0.6942857142857143
100000,10485760,['size'],10,2,0.9433333333333334,0.6914285714285714
100000,10485760,['size'],10,3,0.9433333333333334,0.73
100000,10485760,['size'],10,4,0.9,0.7342857142857143
100000,10485760,['size'],10,5,0.8866666666666667,0.7385714285714285
100000,10485760,['size'],10,6,0.88,0.7371428571428571
100000,10485760,['size'],10,7,0.8633333333333333,0.7428571428571429
100000,10485760,['size'],10,8,0.8633333333333333,0.7471428571428571
100000,10485760,['size'],10,9,0.8666666666666667,0.7542857142857143
100000,10485760,['size'],10,10,0.86,0.7485714285714286
100000,33554432,['size'],10,1,1.0,0.7942857142857143
100000,33554432,['size'],10,2,0.9733333333333334,0.8171428571428572
100000,33554432,['size'],10,3,0.96,0.8657142857142858
100000,33554432,['size'],10,4,0.96,0.87
100000,33554432,['size'],10,5,0.94,0.8942857142857142
100000,33554432,['size'],10,6,0.94,0.8914285714285715
100000,33554432,['size'],10,7,0.94,0.9114285714285715
100000,33554432,['size'],10,8,0.94,0.9071428571428571
100000,33554432,['size'],10,9,0.94,0.9185714285714286
100000,33554432,['size'],10,10,0.94,0.9171428571428571
100000,67108864,['size'],10,1,1.0,0.7857142857142857
100000,67108864,['size'],10,2,0.9466666666666667,0.78
100000,67108864,['size'],10,3,0.9366666666666666,0.7914285714285715
100000,67108864,['size'],10,4,0.93,0.7942857142857143
100000,67108864,['size'],10,5,0.9066666666666666,0.8085714285714286
100000,67108864,['size'],10,6,0.9,0.8171428571428572
100000,67108864,['size'],10,7,0.9066666666666666,0.8328571428571429
100000,67108864,['size'],10,8,0.89,0.85
100000,67108864,['size'],10,9,0.8766666666666667,0.86
100000,67108864,['size'],10,10,0.88,0.86
100000,134217728,['size'],10,1,1.0,0.6228571428571429
100000,134217728,['size'],10,2,0.9,0.5914285714285714
100000,134217728,['size'],10,3,0.89,0.6142857142857143
100000,134217728,['size'],10,4,0.8433333333333334,0.5942857142857143
100000,134217728,['size'],10,5,0.8133333333333334,0.6014285714285714
100000,134217728,['size'],10,6,0.78,0.6114285714285714
100000,134217728,['size'],10,7,0.7733333333333333,0.6071428571428571
100000,134217728,['size'],10,8,0.76,0.6085714285714285
100000,134217728,['size'],10,9,0.7566666666666667,0.6142857142857143
100000,134217728,['size'],10,10,0.73,0.6071428571428571
100000,268435456,['size'],10,1,1.0,0.48142857142857143
100000,268435456,['size'],10,2,0.96,0.47714285714285715
100000,268435456,['size'],10,3,0.88,0.46714285714285714
100000,268435456,['size'],10,4,0.8566666666666667,0.4657142857142857
100000,268435456,['size'],10,5,0.82,0.45
100000,268435456,['size'],10,6,0.81,0.45
100000,268435456,['size'],10,7,0.79,0.43857142857142856
100000,268435456,['size'],10,8,0.7666666666666667,0.4471428571428571
100000,268435456,['size'],10,9,0.75,0.44142857142857145
100000,268435456,['size'],10,10,0.7433333333333333,0.4342857142857143
1000,10485760,['size' 'time'],20,1,1.0,0.36
